type,name,size,i,time,verification
sorting,mergesort,2,38,0.000002,1
sorting,mergesort,2,39,0.000001,1
sorting,mergesort,4,0,0.000004,1
sorting,mergesort,4,1,0.000004,1
sorting,mergesort,4,2,0.000004,1
sorting,mergesort,4,3,0.000003,1
sorting,mergesort,4,4,0.000004,1
sorting,mergesort,4,5,0.000004,1
sorting,mergesort,4,6,0.000003,1
sorting,mergesort,4,7,0.000003,1
sorting,mergesort,4,8,0.000004,1
sorting,mergesort,4,9,0.000004,1
sorting,mergesort,4,10,0.000003,1
sorting,mergesort,4,11,0.000003,1
sorting,mergesort,4,12,0.000003,1
sorting,mergesort,4,13,0.000003,1
sorting,mergesort,4,14,0.000003,1
sorting,mergesort,4,15,0.000003,1
sorting,mergesort,4,16,0.000003,1
sorting,mergesort,4,17,0.000003,1
sorting,mergesort,4,18,0.000004,1
sorting,mergesort,4,19,0.000003,1
sorting,mergesort,4,20,0.000004,1
sorting,mergesort,4,21,0.000004,1
sorting,mergesort,4,22,0.000003,1
sorting,mergesort,4,23,0.000003,1
sorting,mergesort,4,24,0.000003,1
sorting,mergesort,4,25,0.000004,1
sorting,mergesort,4,26,0.000003,1
sorting,mergesort,4,27,0.000003,1
sorting,mergesort,4,28,0.000003,1
sorting,mergesort,4,29,0.000004,1
sorting,mergesort,4,30,0.000003,1
sorting,mergesort,4,31,0.000003,1
sorting,mergesort,4,32,0.000003,1
sorting,mergesort,4,33,0.000004,1
sorting,mergesort,4,34,0.000004,1
sorting,mergesort,4,35,0.000003,1
sorting,mergesort,4,36,0.000003,1
sorting,mergesort,4,37,0.000003,1
sorting,mergesort,4,38,0.000004,1
sorting,mergesort,4,39,0.000003,1
sorting,mergesort,8,0,0.000008,1
sorting,mergesort,8,1,0.000008,1
sorting,mergesort,8,2,0.000008,1
sorting,mergesort,8,3,0.000008,1
sorting,mergesort,8,4,0.000008,1
sorting,mergesort,8,5,0.000008,1
sorting,mergesort,8,6,0.000008,1
sorting,mergesort,8,7,0.000008,1
sorting,mergesort,8,8,0.000008,1
sorting,mergesort,8,9,0.000008,1
sorting,mergesort,8,10,0.000008,1
sorting,mergesort,8,11,0.000007,1
sorting,mergesort,8,12,0.000007,1
sorting,mergesort,8,13,0.000008,1
sorting,mergesort,8,14,0.000008,1
sorting,mergesort,8,15,0.000008,1
sorting,mergesort,8,16,0.000008,1
sorting,mergesort,8,17,0.000007,1
sorting,mergesort,8,18,0.000007,1
sorting,mergesort,8,19,0.000007,1
sorting,mergesort,8,20,0.000007,1
sorting,mergesort,8,21,0.000007,1
sorting,mergesort,8,22,0.000007,1
sorting,mergesort,8,23,0.000008,1
sorting,mergesort,8,24,0.000008,1
sorting,mergesort,8,25,0.000008,1
sorting,mergesort,8,26,0.000007,1
sorting,mergesort,8,27,0.000008,1
sorting,mergesort,8,28,0.000008,1
sorting,mergesort,8,29,0.000007,1
sorting,mergesort,8,30,0.000007,1
sorting,mergesort,8,31,0.000007,1
sorting,mergesort,8,32,0.000007,1
sorting,mergesort,8,33,0.000008,1
sorting,mergesort,8,34,0.000008,1
sorting,mergesort,8,35,0.000008,1
sorting,mergesort,8,36,0.000008,1
sorting,mergesort,8,37,0.000008,1
sorting,mergesort,8,38,0.000007,1
sorting,mergesort,8,39,0.000007,1
sorting,mergesort,16,0,0.000018,1
sorting,mergesort,16,1,0.000017,1
sorting,mergesort,16,2,0.000017,1
sorting,mergesort,16,3,0.000017,1
sorting,mergesort,16,4,0.000017,1
sorting,mergesort,16,5,0.000017,1
sorting,mergesort,16,6,0.000017,1
sorting,mergesort,16,7,0.000017,1
sorting,mergesort,16,8,0.000017,1
sorting,mergesort,16,9,0.000017,1
sorting,mergesort,16,10,0.000017,1
sorting,mergesort,16,11,0.000017,1
sorting,mergesort,16,12,0.000016,1
sorting,mergesort,16,13,0.000016,1
sorting,mergesort,16,14,0.000017,1
sorting,mergesort,16,15,0.000017,1
sorting,mergesort,16,16,0.000016,1
sorting,mergesort,16,17,0.000016,1
sorting,mergesort,16,18,0.000017,1
sorting,mergesort,16,19,0.000016,1
sorting,mergesort,16,20,0.000016,1
sorting,mergesort,16,21,0.000016,1
sorting,mergesort,16,22,0.000017,1
sorting,mergesort,16,23,0.000016,1
sorting,mergesort,16,24,0.000016,1
sorting,mergesort,16,25,0.000016,1
sorting,mergesort,16,26,0.000016,1
sorting,mergesort,16,27,0.000016,1
sorting,mergesort,16,28,0.000016,1
sorting,mergesort,16,29,0.000016,1
sorting,mergesort,16,30,0.000017,1
sorting,mergesort,16,31,0.000017,1
sorting,mergesort,16,32,0.000017,1
sorting,mergesort,16,33,0.000016,1
sorting,mergesort,16,34,0.000016,1
sorting,mergesort,16,35,0.000016,1
sorting,mergesort,16,36,0.000016,1
sorting,mergesort,16,37,0.000016,1
sorting,mergesort,16,38,0.000016,1
sorting,mergesort,16,39,0.000016,1
sorting,mergesort,32,0,0.000039,1
sorting,mergesort,32,1,0.000038,1
sorting,mergesort,32,2,0.000038,1
sorting,mergesort,32,3,0.000037,1
sorting,mergesort,32,4,0.000038,1
sorting,mergesort,32,5,0.000037,1
sorting,mergesort,32,6,0.000038,1
sorting,mergesort,32,7,0.000037,1
sorting,mergesort,32,8,0.000037,1
sorting,mergesort,32,9,0.000037,1
sorting,mergesort,32,10,0.000035,1
sorting,mergesort,32,11,0.000036,1
sorting,mergesort,32,12,0.000035,1
sorting,mergesort,32,13,0.000036,1
sorting,mergesort,32,14,0.000035,1
sorting,mergesort,32,15,0.000035,1
sorting,mergesort,32,16,0.000035,1
sorting,mergesort,32,17,0.000035,1
sorting,mergesort,32,18,0.000035,1
sorting,mergesort,32,19,0.000035,1
sorting,mergesort,32,20,0.000035,1
sorting,mergesort,32,21,0.000035,1
sorting,mergesort,32,22,0.000038,1
sorting,mergesort,32,23,0.000036,1
sorting,mergesort,32,24,0.000035,1
sorting,mergesort,32,25,0.000036,1
sorting,mergesort,32,26,0.000035,1
sorting,mergesort,32,27,0.000035,1
sorting,mergesort,32,28,0.000035,1
sorting,mergesort,32,29,0.000035,1
sorting,mergesort,32,30,0.000035,1
sorting,mergesort,32,31,0.000035,1
sorting,mergesort,32,32,0.000035,1
sorting,mergesort,32,33,0.000035,1
sorting,mergesort,32,34,0.000035,1
sorting,mergesort,32,35,0.000035,1
sorting,mergesort,32,36,0.000035,1
sorting,mergesort,32,37,0.000035,1
sorting,mergesort,32,38,0.000035,1
sorting,mergesort,32,39,0.000036,1
sorting,mergesort,64,0,0.000083,1
sorting,mergesort,64,1,0.000083,1
sorting,mergesort,64,2,0.000082,1
sorting,mergesort,64,3,0.000082,1
sorting,mergesort,64,4,0.000082,1
sorting,mergesort,64,5,0.000082,1
sorting,mergesort,64,6,0.000082,1
sorting,mergesort,64,7,0.000082,1
sorting,mergesort,64,8,0.000083,1
sorting,mergesort,64,9,0.000083,1
sorting,mergesort,64,10,0.000080,1
sorting,mergesort,64,11,0.000080,1
sorting,mergesort,64,12,0.000080,1
sorting,mergesort,64,13,0.000079,1
sorting,mergesort,64,14,0.000079,1
sorting,mergesort,64,15,0.000079,1
sorting,mergesort,64,16,0.000079,1
sorting,mergesort,64,17,0.000079,1
sorting,mergesort,64,18,0.000079,1
sorting,mergesort,64,19,0.000078,1
sorting,mergesort,64,20,0.000076,1
sorting,mergesort,64,21,0.000076,1
sorting,mergesort,64,22,0.000076,1
sorting,mergesort,64,23,0.000075,1
sorting,mergesort,64,24,0.000075,1
sorting,mergesort,64,25,0.000075,1
sorting,mergesort,64,26,0.000075,1
sorting,mergesort,64,27,0.000075,1
sorting,mergesort,64,28,0.000078,1
sorting,mergesort,64,29,0.000076,1
sorting,mergesort,64,30,0.000075,1
sorting,mergesort,64,31,0.000075,1
sorting,mergesort,64,32,0.000075,1
sorting,mergesort,64,33,0.000074,1
sorting,mergesort,64,34,0.000075,1
sorting,mergesort,64,35,0.000075,1
sorting,mergesort,64,36,0.000075,1
sorting,mergesort,64,37,0.000074,1
sorting,mergesort,64,38,0.000074,1
sorting,mergesort,64,39,0.000075,1
sorting,mergesort,128,0,0.000179,1
sorting,mergesort,128,1,0.000179,1
sorting,mergesort,128,2,0.000179,1
sorting,mergesort,128,3,0.000168,1
sorting,mergesort,128,4,0.000181,1
sorting,mergesort,128,5,0.000173,1
sorting,mergesort,128,6,0.000172,1
sorting,mergesort,128,7,0.000167,1
sorting,mergesort,128,8,0.000173,1
sorting,mergesort,128,9,0.000173,1
sorting,mergesort,128,10,0.000170,1
sorting,mergesort,128,11,0.000178,1
sorting,mergesort,128,12,0.000176,1
sorting,mergesort,128,13,0.000164,1
sorting,mergesort,128,14,0.000164,1
sorting,mergesort,128,15,0.000180,1
sorting,mergesort,128,16,0.000177,1
sorting,mergesort,128,17,0.000164,1
sorting,mergesort,128,18,0.000163,1
sorting,mergesort,128,19,0.000183,1
sorting,mergesort,128,20,0.000155,1
sorting,mergesort,128,21,0.000167,1
sorting,mergesort,128,22,0.000165,1
sorting,mergesort,128,23,0.000279,1
sorting,mergesort,128,24,0.000194,1
sorting,mergesort,128,25,0.000188,1
sorting,mergesort,128,26,0.000178,1
sorting,mergesort,128,27,0.000182,1
sorting,mergesort,128,28,0.000167,1
sorting,mergesort,128,29,0.000153,1
sorting,mergesort,128,30,0.000154,1
sorting,mergesort,128,31,0.000153,1
sorting,mergesort,128,32,0.000166,1
sorting,mergesort,128,33,0.000153,1
sorting,mergesort,128,34,0.000165,1
sorting,mergesort,128,35,0.000152,1
sorting,mergesort,128,36,0.000166,1
sorting,mergesort,128,37,0.000152,1
sorting,mergesort,128,38,0.000165,1
sorting,mergesort,128,39,0.000165,1
sorting,mergesort,256,0,0.000369,1
sorting,mergesort,256,1,0.000367,1
sorting,mergesort,256,2,0.000365,1
sorting,mergesort,256,3,0.000363,1
sorting,mergesort,256,4,0.000364,1
sorting,mergesort,256,5,0.000364,1
sorting,mergesort,256,6,0.000364,1
sorting,mergesort,256,7,0.000364,1
sorting,mergesort,256,8,0.000365,1
sorting,mergesort,256,9,0.000365,1
sorting,mergesort,256,10,0.000356,1
sorting,mergesort,256,11,0.000370,1
sorting,mergesort,256,12,0.000369,1
sorting,mergesort,256,13,0.000367,1
sorting,mergesort,256,14,0.000366,1
sorting,mergesort,256,15,0.000370,1
sorting,mergesort,256,16,0.000367,1
sorting,mergesort,256,17,0.000366,1
sorting,mergesort,256,18,0.000368,1
sorting,mergesort,256,19,0.000384,1
sorting,mergesort,256,20,0.000329,1
sorting,mergesort,256,21,0.000356,1
sorting,mergesort,256,22,0.000339,1
sorting,mergesort,256,23,0.000342,1
sorting,mergesort,256,24,0.000360,1
sorting,mergesort,256,25,0.000335,1
sorting,mergesort,256,26,0.000349,1
sorting,mergesort,256,27,0.000335,1
sorting,mergesort,256,28,0.000349,1
sorting,mergesort,256,29,0.000351,1
sorting,mergesort,256,30,0.000335,1
sorting,mergesort,256,31,0.000334,1
sorting,mergesort,256,32,0.000337,1
sorting,mergesort,256,33,0.000349,1
sorting,mergesort,256,34,0.000349,1
sorting,mergesort,256,35,0.000349,1
sorting,mergesort,256,36,0.000350,1
sorting,mergesort,256,37,0.000349,1
sorting,mergesort,256,38,0.000335,1
sorting,mergesort,256,39,0.000334,1
sorting,mergesort,512,0,0.000827,1
sorting,mergesort,512,1,0.000823,1
sorting,mergesort,512,2,0.000820,1
sorting,mergesort,512,3,0.000796,1
sorting,mergesort,512,4,0.000797,1
sorting,mergesort,512,5,0.000807,1
sorting,mergesort,512,6,0.000987,1
sorting,mergesort,512,7,0.000849,1
sorting,mergesort,512,8,0.000800,1
sorting,mergesort,512,9,0.000796,1
sorting,mergesort,512,10,0.000772,1
sorting,mergesort,512,11,0.000770,1
sorting,mergesort,512,12,0.000779,1
sorting,mergesort,512,13,0.000767,1
sorting,mergesort,512,14,0.000775,1
sorting,mergesort,512,15,0.000778,1
sorting,mergesort,512,16,0.000770,1
sorting,mergesort,512,17,0.000772,1
sorting,mergesort,512,18,0.000773,1
sorting,mergesort,512,19,0.000769,1
sorting,mergesort,512,20,0.000732,1
sorting,mergesort,512,21,0.000735,1
sorting,mergesort,512,22,0.000750,1
sorting,mergesort,512,23,0.000737,1
sorting,mergesort,512,24,0.000736,1
sorting,mergesort,512,25,0.000735,1
sorting,mergesort,512,26,0.000733,1
sorting,mergesort,512,27,0.000734,1
sorting,mergesort,512,28,0.000737,1
sorting,mergesort,512,29,0.000737,1
sorting,mergesort,512,30,0.000707,1
sorting,mergesort,512,31,0.000708,1
sorting,mergesort,512,32,0.000707,1
sorting,mergesort,512,33,0.000704,1
sorting,mergesort,512,34,0.000706,1
sorting,mergesort,512,35,0.000707,1
sorting,mergesort,512,36,0.000705,1
sorting,mergesort,512,37,0.000890,1
sorting,mergesort,512,38,0.000765,1
sorting,mergesort,512,39,0.000712,1
sorting,mergesort,1024,0,0.001748,1
sorting,mergesort,1024,1,0.001636,1
sorting,mergesort,1024,2,0.001632,1
sorting,mergesort,1024,3,0.001674,1
sorting,mergesort,1024,4,0.001634,1
sorting,mergesort,1024,5,0.001630,1
sorting,mergesort,1024,6,0.001719,1
sorting,mergesort,1024,7,0.001659,1
sorting,mergesort,1024,8,0.001626,1
sorting,mergesort,1024,9,0.002022,1
sorting,mergesort,1024,10,0.001611,1
sorting,mergesort,1024,11,0.001578,1
sorting,mergesort,1024,12,0.001956,1
sorting,mergesort,1024,13,0.001678,1
sorting,mergesort,1024,14,0.001570,1
sorting,mergesort,1024,15,0.001610,1
sorting,mergesort,1024,16,0.001569,1
sorting,mergesort,1024,17,0.001618,1
sorting,mergesort,1024,18,0.001570,1
sorting,mergesort,1024,19,0.001571,1
sorting,mergesort,1024,20,0.001533,1
sorting,mergesort,1024,21,0.001575,1
sorting,mergesort,1024,22,0.001525,1
sorting,mergesort,1024,23,0.001530,1
sorting,mergesort,1024,24,0.001520,1
sorting,mergesort,1024,25,0.001529,1
sorting,mergesort,1024,26,0.001523,1
sorting,mergesort,1024,27,0.001848,1
sorting,mergesort,1024,28,0.001611,1
sorting,mergesort,1024,29,0.001573,1
sorting,mergesort,1024,30,0.001426,1
sorting,mergesort,1024,31,0.001425,1
sorting,mergesort,1024,32,0.001448,1
sorting,mergesort,1024,33,0.001422,1
sorting,mergesort,1024,34,0.001422,1
sorting,mergesort,1024,35,0.001422,1
sorting,mergesort,1024,36,0.001420,1
sorting,mergesort,1024,37,0.001433,1
sorting,mergesort,1024,38,0.001420,1
sorting,mergesort,1024,39,0.001417,1
sorting,mergesort,2048,0,0.003512,1
sorting,mergesort,2048,1,0.003944,1
sorting,mergesort,2048,2,0.003591,1
sorting,mergesort,2048,3,0.003510,1
sorting,mergesort,2048,4,0.003506,1
sorting,mergesort,2048,5,0.003555,1
sorting,mergesort,2048,6,0.003584,1
sorting,mergesort,2048,7,0.003531,1
sorting,mergesort,2048,8,0.004171,1
sorting,mergesort,2048,9,0.003540,1
sorting,mergesort,2048,10,0.003399,1
sorting,mergesort,2048,11,0.003412,1
sorting,mergesort,2048,12,0.003399,1
sorting,mergesort,2048,13,0.003412,1
sorting,mergesort,2048,14,0.003391,1
sorting,mergesort,2048,15,0.003601,1
sorting,mergesort,2048,16,0.003461,1
sorting,mergesort,2048,17,0.003410,1
sorting,mergesort,2048,18,0.003430,1
sorting,mergesort,2048,19,0.003410,1
sorting,mergesort,2048,20,0.003275,1
sorting,mergesort,2048,21,0.003288,1
sorting,mergesort,2048,22,0.003571,1
sorting,mergesort,2048,23,0.003331,1
sorting,mergesort,2048,24,0.003298,1
sorting,mergesort,2048,25,0.003285,1
sorting,mergesort,2048,26,0.003269,1
sorting,mergesort,2048,27,0.003333,1
sorting,mergesort,2048,28,0.003296,1
sorting,mergesort,2048,29,0.003817,1
sorting,mergesort,2048,30,0.003162,1
sorting,mergesort,2048,31,0.003177,1
sorting,mergesort,2048,32,0.003047,1
sorting,mergesort,2048,33,0.003031,1
sorting,mergesort,2048,34,0.003074,1
sorting,mergesort,2048,35,0.003113,1
sorting,mergesort,2048,36,0.003089,1
sorting,mergesort,2048,37,0.003496,1
sorting,mergesort,2048,38,0.003006,1
sorting,mergesort,2048,39,0.003043,1
sorting,mergesort,4096,0,0.007560,1
sorting,mergesort,4096,1,0.007578,1
sorting,mergesort,4096,2,0.008022,1
sorting,mergesort,4096,3,0.007569,1
sorting,mergesort,4096,4,0.007665,1
sorting,mergesort,4096,5,0.008196,1
sorting,mergesort,4096,6,0.008112,1
sorting,mergesort,4096,7,0.007702,1
sorting,mergesort,4096,8,0.008143,1
sorting,mergesort,4096,9,0.007572,1
sorting,mergesort,4096,10,0.007183,1
sorting,mergesort,4096,11,0.007852,1
sorting,mergesort,4096,12,0.007259,1
sorting,mergesort,4096,13,0.007240,1
sorting,mergesort,4096,14,0.007241,1
sorting,mergesort,4096,15,0.007290,1
sorting,mergesort,4096,16,0.007242,1
sorting,mergesort,4096,17,0.007744,1
sorting,mergesort,4096,18,0.007836,1
sorting,mergesort,4096,19,0.007401,1
sorting,mergesort,4096,20,0.007066,1
sorting,mergesort,4096,21,0.007573,1
sorting,mergesort,4096,22,0.006998,1
sorting,mergesort,4096,23,0.007043,1
sorting,mergesort,4096,24,0.006934,1
sorting,mergesort,4096,25,0.007444,1
sorting,mergesort,4096,26,0.007056,1
sorting,mergesort,4096,27,0.006957,1
sorting,mergesort,4096,28,0.007478,1
sorting,mergesort,4096,29,0.007537,1
sorting,mergesort,4096,30,0.006745,1
sorting,mergesort,4096,31,0.006745,1
sorting,mergesort,4096,32,0.007153,1
sorting,mergesort,4096,33,0.006679,1
sorting,mergesort,4096,34,0.006669,1
sorting,mergesort,4096,35,0.006723,1
sorting,mergesort,4096,36,0.007152,1
sorting,mergesort,4096,37,0.006710,1
sorting,mergesort,4096,38,0.006699,1
sorting,mergesort,4096,39,0.006937,1
sorting,mergesort,8192,0,0.016776,1
sorting,mergesort,8192,1,0.016990,1
sorting,mergesort,8192,2,0.016672,1
sorting,mergesort,8192,3,0.016245,1
sorting,mergesort,8192,4,0.017027,1
sorting,mergesort,8192,5,0.017150,1
sorting,mergesort,8192,6,0.016348,1
sorting,mergesort,8192,7,0.016902,1
sorting,mergesort,8192,8,0.016873,1
sorting,mergesort,8192,9,0.016290,1
sorting,mergesort,8192,10,0.017460,1
sorting,mergesort,8192,11,0.016212,1
sorting,mergesort,8192,12,0.015565,1
sorting,mergesort,8192,13,0.016106,1
sorting,mergesort,8192,14,0.016027,1
sorting,mergesort,8192,15,0.015552,1
sorting,mergesort,8192,16,0.016347,1
sorting,mergesort,8192,17,0.015999,1
sorting,mergesort,8192,18,0.015701,1
sorting,mergesort,8192,19,0.016104,1
sorting,mergesort,8192,20,0.014996,1
sorting,mergesort,8192,21,0.015226,1
sorting,mergesort,8192,22,0.016133,1
sorting,mergesort,8192,23,0.015082,1
sorting,mergesort,8192,24,0.015405,1
sorting,mergesort,8192,25,0.015001,1
sorting,mergesort,8192,26,0.014977,1
sorting,mergesort,8192,27,0.015497,1
sorting,mergesort,8192,28,0.015457,1
sorting,mergesort,8192,29,0.015663,1
sorting,mergesort,8192,30,0.014356,1
sorting,mergesort,8192,31,0.014346,1
sorting,mergesort,8192,32,0.014814,1
sorting,mergesort,8192,33,0.014285,1
sorting,mergesort,8192,34,0.015568,1
sorting,mergesort,8192,35,0.014527,1
sorting,mergesort,8192,36,0.014895,1
sorting,mergesort,8192,37,0.014360,1
sorting,mergesort,8192,38,0.014515,1
sorting,mergesort,8192,39,0.014738,1
sorting,mergesort,16384,0,0.036727,1
sorting,mergesort,16384,1,0.035379,1
sorting,mergesort,16384,2,0.036324,1
sorting,mergesort,16384,3,0.036263,1
sorting,mergesort,16384,4,0.036222,1
sorting,mergesort,16384,5,0.035745,1
sorting,mergesort,16384,6,0.036538,1
sorting,mergesort,16384,7,0.035594,1
sorting,mergesort,16384,8,0.036590,1
sorting,mergesort,16384,9,0.037552,1
sorting,mergesort,16384,10,0.035741,1
sorting,mergesort,16384,11,0.033619,1
sorting,mergesort,16384,12,0.034247,1
sorting,mergesort,16384,13,0.034157,1
sorting,mergesort,16384,14,0.033676,1
sorting,mergesort,16384,15,0.034160,1
sorting,mergesort,16384,16,0.034420,1
sorting,mergesort,16384,17,0.033730,1
sorting,mergesort,16384,18,0.034018,1
sorting,mergesort,16384,19,0.034331,1
sorting,mergesort,16384,20,0.032528,1
sorting,mergesort,16384,21,0.033088,1
sorting,mergesort,16384,22,0.032860,1
sorting,mergesort,16384,23,0.032322,1
sorting,mergesort,16384,24,0.033102,1
sorting,mergesort,16384,25,0.032961,1
sorting,mergesort,16384,26,0.032275,1
sorting,mergesort,16384,27,0.033061,1
sorting,mergesort,16384,28,0.033123,1
sorting,mergesort,16384,29,0.032792,1
sorting,mergesort,16384,30,0.032086,1
sorting,mergesort,16384,31,0.030713,1
sorting,mergesort,16384,32,0.031683,1
sorting,mergesort,16384,33,0.032057,1
sorting,mergesort,16384,34,0.033421,1
sorting,mergesort,16384,35,0.032718,1
sorting,mergesort,16384,36,0.033371,1
sorting,mergesort,16384,37,0.031379,1
sorting,mergesort,16384,38,0.031195,1
sorting,mergesort,16384,39,0.032149,1
sorting,mergesort,32768,0,0.076195,1
sorting,mergesort,32768,1,0.076403,1
sorting,mergesort,32768,2,0.076858,1
sorting,mergesort,32768,3,0.076567,1
sorting,mergesort,32768,4,0.076807,1
sorting,mergesort,32768,5,0.077498,1
sorting,mergesort,32768,6,0.076517,1
sorting,mergesort,32768,7,0.077569,1
sorting,mergesort,32768,8,0.076518,1
sorting,mergesort,32768,9,0.076836,1
sorting,mergesort,32768,10,0.071847,1
sorting,mergesort,32768,11,0.072422,1
sorting,mergesort,32768,12,0.073206,1
sorting,mergesort,32768,13,0.072264,1
sorting,mergesort,32768,14,0.072793,1
sorting,mergesort,32768,15,0.072082,1
sorting,mergesort,32768,16,0.073609,1
sorting,mergesort,32768,17,0.072494,1
sorting,mergesort,32768,18,0.074655,1
sorting,mergesort,32768,19,0.073288,1
sorting,mergesort,32768,20,0.071378,1
sorting,mergesort,32768,21,0.069200,1
sorting,mergesort,32768,22,0.073173,1
sorting,mergesort,32768,23,0.070140,1
sorting,mergesort,32768,24,0.069094,1
sorting,mergesort,32768,25,0.069114,1
sorting,mergesort,32768,26,0.070078,1
sorting,mergesort,32768,27,0.069255,1
sorting,mergesort,32768,28,0.070016,1
sorting,mergesort,32768,29,0.069764,1
sorting,mergesort,32768,30,0.070679,1
sorting,mergesort,32768,31,0.067190,1
sorting,mergesort,32768,32,0.068048,1
sorting,mergesort,32768,33,0.067076,1
sorting,mergesort,32768,34,0.067799,1
sorting,mergesort,32768,35,0.067098,1
sorting,mergesort,32768,36,0.067953,1
sorting,mergesort,32768,37,0.067039,1
sorting,mergesort,32768,38,0.067230,1
sorting,mergesort,32768,39,0.066938,1
sorting,heapsort,1,0,0.000006,1
sorting,heapsort,1,1,0.000020,1
sorting,heapsort,1,2,0.000002,1
sorting,heapsort,1,3,0.000020,1
sorting,heapsort,1,4,0.000001,1
sorting,heapsort,1,5,0.000002,1
sorting,heapsort,1,6,0.000002,1
sorting,heapsort,1,7,0.000001,1
sorting,heapsort,1,8,0.000001,1
sorting,heapsort,1,9,0.000001,1
sorting,heapsort,1,10,0.000002,1
sorting,heapsort,1,11,0.000002,1
sorting,heapsort,1,12,0.000002,1
sorting,heapsort,1,13,0.000002,1
sorting,heapsort,1,14,0.000002,1
sorting,heapsort,1,15,0.000001,1
sorting,heapsort,1,16,0.000001,1
sorting,heapsort,1,17,0.000001,1
sorting,heapsort,1,18,0.000001,1
sorting,heapsort,1,19,0.000001,1
sorting,heapsort,1,20,0.000001,1
sorting,heapsort,1,21,0.000002,1
sorting,heapsort,1,22,0.000001,1
sorting,heapsort,1,23,0.000001,1
sorting,heapsort,1,24,0.000002,1
sorting,heapsort,1,25,0.000002,1
sorting,heapsort,1,26,0.000002,1
sorting,heapsort,1,27,0.000002,1
sorting,heapsort,1,28,0.000002,1
sorting,heapsort,1,29,0.000002,1
sorting,heapsort,1,30,0.000002,1
sorting,heapsort,1,31,0.000002,1
sorting,heapsort,1,32,0.000002,1
sorting,heapsort,1,33,0.000002,1
sorting,heapsort,1,34,0.000001,1
sorting,heapsort,1,35,0.000001,1
sorting,heapsort,1,36,0.000001,1
sorting,heapsort,1,37,0.000002,1
sorting,heapsort,1,38,0.000002,1
sorting,heapsort,1,39,0.000001,1
sorting,heapsort,2,0,0.000003,1
sorting,heapsort,2,1,0.000002,1
sorting,heapsort,2,2,0.000002,1
sorting,heapsort,2,3,0.000002,1
sorting,heapsort,2,4,0.000003,1
sorting,heapsort,2,5,0.000002,1
sorting,heapsort,2,6,0.000002,1
sorting,heapsort,2,7,0.000002,1
sorting,heapsort,2,8,0.000002,1
sorting,heapsort,2,9,0.000002,1
sorting,heapsort,2,10,0.000002,1
sorting,heapsort,2,11,0.000002,1
sorting,heapsort,2,12,0.000002,1
sorting,heapsort,2,13,0.000002,1
sorting,heapsort,2,14,0.000002,1
sorting,heapsort,2,15,0.000002,1
sorting,heapsort,2,16,0.000002,1
sorting,heapsort,2,17,0.000002,1
sorting,heapsort,2,18,0.000002,1
sorting,heapsort,2,19,0.000002,1
sorting,heapsort,2,20,0.000002,1
sorting,heapsort,2,21,0.000002,1
sorting,heapsort,2,22,0.000002,1
sorting,heapsort,2,23,0.000002,1
sorting,heapsort,2,24,0.000002,1
sorting,heapsort,2,25,0.000002,1
sorting,heapsort,2,26,0.000002,1
sorting,heapsort,2,27,0.000002,1
sorting,heapsort,2,28,0.000002,1
sorting,heapsort,2,29,0.000002,1
sorting,heapsort,2,30,0.000002,1
sorting,heapsort,2,31,0.000002,1
sorting,heapsort,2,32,0.000002,1
sorting,heapsort,2,33,0.000002,1
sorting,heapsort,2,34,0.000002,1
sorting,heapsort,2,35,0.000002,1
sorting,heapsort,2,36,0.000002,1
sorting,heapsort,2,37,0.000002,1
sorting,heapsort,2,38,0.000002,1
sorting,heapsort,2,39,0.000002,1
sorting,heapsort,4,0,0.000005,1
sorting,heapsort,4,1,0.000004,1
sorting,heapsort,4,2,0.000005,1
sorting,heapsort,4,3,0.000005,1
sorting,heapsort,4,4,0.000004,1
sorting,heapsort,4,5,0.000004,1
sorting,heapsort,4,6,0.000004,1
sorting,heapsort,4,7,0.000005,1
sorting,heapsort,4,8,0.000005,1
sorting,heapsort,4,9,0.000004,1
sorting,heapsort,4,10,0.000004,1
sorting,heapsort,4,11,0.000003,1
sorting,heapsort,4,12,0.000004,1
sorting,heapsort,4,13,0.000003,1
sorting,heapsort,4,14,0.000004,1
sorting,heapsort,4,15,0.000004,1
sorting,heapsort,4,16,0.000004,1
sorting,heapsort,4,17,0.000003,1
sorting,heapsort,4,18,0.000004,1
sorting,heapsort,4,19,0.000004,1
sorting,heapsort,4,20,0.000004,1
sorting,heapsort,4,21,0.000004,1
sorting,heapsort,4,22,0.000003,1
sorting,heapsort,4,23,0.000004,1
sorting,heapsort,4,24,0.000004,1
sorting,heapsort,4,25,0.000003,1
sorting,heapsort,4,26,0.000003,1
sorting,heapsort,4,27,0.000004,1
sorting,heapsort,4,28,0.000004,1
sorting,heapsort,4,29,0.000003,1
sorting,heapsort,4,30,0.000003,1
sorting,heapsort,4,31,0.000004,1
sorting,heapsort,4,32,0.000004,1
sorting,heapsort,4,33,0.000003,1
sorting,heapsort,4,34,0.000004,1
sorting,heapsort,4,35,0.000004,1
sorting,heapsort,4,36,0.000004,1
sorting,heapsort,4,37,0.000004,1
sorting,heapsort,4,38,0.000003,1
sorting,heapsort,4,39,0.000003,1
sorting,heapsort,8,0,0.000017,1
sorting,heapsort,8,1,0.000012,1
sorting,heapsort,8,2,0.000010,1
sorting,heapsort,8,3,0.000012,1
sorting,heapsort,8,4,0.000010,1
